block,feature_set,n_features,feature_cols,zone,C,n,auc,auc_ci_lo,auc_ci_hi,ref_auc,delta_vs_ref,ci_strictly_above_ref,ci_strictly_below_ref,candidate_revision
B_sig,"sig{0.50,1.50}",2,"nuts_std_D_0.50,nuts_std_D_1.50",tz,0.1,68,0.8377622377622378,0.6810882635882636,0.9568488383256528,0.937062937062937,-0.09930069930069918,False,False,False
B_sig,"sig{0.50,1.50}",2,"nuts_std_D_0.50,nuts_std_D_1.50",tz,1.0,68,0.8517482517482518,0.6934418718052192,0.9636600378787878,0.9370629370629371,-0.08531468531468533,False,False,False
B_sig,"sig{0.50,1.50}",2,"nuts_std_D_0.50,nuts_std_D_1.50",tz,10.0,68,0.8461538461538461,0.7036948431685274,0.958994708994709,0.9272727272727272,-0.0811188811188811,False,False,False
B_sig,"sig{0.50,1.50}",2,"nuts_std_D_0.50,nuts_std_D_1.50",pooled,0.1,149,0.8022935779816515,0.7161628733997154,0.8779845894305861,0.9011467889908257,-0.09885321100917421,False,False,False
B_sig,"sig{0.50,1.50}",2,"nuts_std_D_0.50,nuts_std_D_1.50",pooled,1.0,149,0.7993119266055045,0.7191797453494672,0.8701452599388378,0.8986238532110091,-0.09931192660550459,False,False,False
B_sig,"sig{0.50,1.50}",2,"nuts_std_D_0.50,nuts_std_D_1.50",pooled,10.0,149,0.7993119266055045,0.7171675315249485,0.8734438513166085,0.8963302752293578,-0.09701834862385328,False,False,False
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",pz,0.1,81,0.8093278463648834,0.7045398428731762,0.9005179509864786,0.934156378600823,-0.1248285322359396,False,False,False
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",pz,1.0,81,0.8141289437585733,0.7146776589423649,0.9000137174211249,0.9327846364883402,-0.11865569272976695,False,False,False
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",pz,10.0,81,0.812071330589849,0.7098765432098766,0.8993181818181817,0.9286694101508915,-0.11659807956104251,False,False,False
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",tz,0.1,68,0.841958041958042,0.6576636904761904,0.9569776714513556,0.937062937062937,-0.09510489510489495,False,False,False
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",tz,1.0,68,0.8377622377622379,0.6639756944444444,0.9613285098522167,0.9370629370629371,-0.09930069930069918,False,False,False
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",tz,10.0,68,0.8307692307692308,0.6299866071428571,0.9633173843700159,0.9272727272727272,-0.09650349650349643,False,False,False
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",pooled,0.1,149,0.7942660550458717,0.7120980930690988,0.8685091015317821,0.9011467889908257,-0.10688073394495401,False,False,False
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",pooled,1.0,149,0.7944954128440367,0.7108132139648312,0.8662672994098826,0.8986238532110091,-0.10412844036697244,False,False,False
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",pooled,10.0,149,0.7944954128440367,0.7047854785478548,0.8673586676049729,0.8963302752293578,-0.10183486238532113,False,False,False
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",pz,0.1,81,0.7921810699588477,0.6856184581053079,0.8827285677285677,0.934156378600823,-0.14197530864197527,False,False,False
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",pz,1.0,81,0.7853223593964335,0.6826080149040749,0.8820923180592991,0.9327846364883402,-0.14746227709190673,False,False,False
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",pz,10.0,81,0.7839506172839507,0.6782396495666745,0.8793905232698335,0.9286694101508915,-0.1447187928669409,False,False,False
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",tz,0.1,68,0.8335664335664336,0.6797202797202797,0.9510929348429349,0.937062937062937,-0.10349650349650341,False,False,False
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",tz,1.0,68,0.8363636363636364,0.6753036556603773,0.9519479755178908,0.9370629370629371,-0.10069930069930066,False,False,False
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",tz,10.0,68,0.8307692307692308,0.661619763351455,0.9555753968253968,0.9272727272727272,-0.09650349650349643,False,False,False
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",pooled,0.1,149,0.793348623853211,0.7170329592517529,0.8738805176858275,0.9011467889908257,-0.10779816513761464,False,False,False
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",pooled,1.0,149,0.791743119266055,0.7117305486024197,0.8693380341106558,0.8986238532110091,-0.10688073394495412,False,False,False
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",pooled,10.0,149,0.7892201834862386,0.6967161660856351,0.8600976305397102,0.8963302752293578,-0.10711009174311925,False,False,False
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",pz,0.1,81,0.7880658436213992,0.6814593252588662,0.8845808244188292,0.934156378600823,-0.14609053497942381,False,False,False
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",pz,1.0,81,0.7976680384087791,0.6823509044657999,0.8874846185397868,0.9327846364883402,-0.1351165980795611,False,False,False
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",pz,10.0,81,0.8010973936899862,0.6936881977671451,0.8940058479532164,0.9286694101508915,-0.12757201646090532,False,False,False
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",tz,0.1,68,0.848951048951049,0.7274288451012589,0.9628017526455026,0.937062937062937,-0.08811188811188797,False,False,False
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",tz,1.0,68,0.8405594405594407,0.677046130952381,0.9494109015984017,0.9370629370629371,-0.09650349650349643,False,False,False
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",tz,10.0,68,0.8307692307692308,0.6547470238095238,0.956875156093906,0.9272727272727272,-0.09650349650349643,False,False,False
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",pooled,0.1,149,0.7961009174311927,0.7135007127102935,0.8713809818481848,0.9011467889908257,-0.10504587155963296,False,False,False
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",pooled,1.0,149,0.7926605504587155,0.7131252822944897,0.865216524854456,0.8986238532110091,-0.1059633027522936,False,False,False
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",pooled,10.0,149,0.7899082568807339,0.705613480918359,0.8674799329404591,0.8963302752293578,-0.10642201834862397,False,False,False
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",pz,0.1,81,0.812071330589849,0.7071017913338175,0.9016363432165319,0.934156378600823,-0.12208504801097397,False,False,False
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",pz,1.0,81,0.8168724279835391,0.7114277147140715,0.9115683112391172,0.9327846364883402,-0.1159122085048011,False,False,False
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",pz,10.0,81,0.8168724279835391,0.7068853176292512,0.9003102109659455,0.9286694101508915,-0.11179698216735245,False,False,False
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",tz,0.1,68,0.8111888111888113,0.6534469635791004,0.9375054065743945,0.937062937062937,-0.12587412587412572,False,False,False
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",tz,1.0,68,0.8195804195804196,0.6777833156122629,0.9479166666666666,0.9370629370629371,-0.11748251748251748,False,False,False
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",tz,10.0,68,0.8181818181818181,0.6517308920587608,0.9440891970552987,0.9272727272727272,-0.10909090909090913,False,False,False
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",pooled,0.1,149,0.7931192660550459,0.7079707792207792,0.8664896616541353,0.9011467889908257,-0.10802752293577977,False,False,False
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",pooled,1.0,149,0.7915137614678898,0.7017196400091137,0.8654762815325237,0.8986238532110091,-0.10711009174311936,False,False,False
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",pooled,10.0,149,0.7892201834862385,0.7102961736275958,0.8661901026566392,0.8963302752293578,-0.10711009174311936,False,False,False
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",pz,0.1,81,0.8367626886145405,0.7365892565971182,0.9237459669288163,0.934156378600823,-0.0973936899862825,False,False,False
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",pz,1.0,81,0.836076817558299,0.7347347217999391,0.9203528121775025,0.9327846364883402,-0.09670781893004121,False,False,False
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",pz,10.0,81,0.8347050754458162,0.7372396784800878,0.915887331059745,0.9286694101508915,-0.09396433470507537,False,False,False
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",tz,0.1,68,0.8223776223776224,0.6854374747780467,0.9489304264625479,0.937062937062937,-0.11468531468531462,False,False,False
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",tz,1.0,68,0.8251748251748252,0.6729119318181819,0.943519719947017,0.9370629370629371,-0.11188811188811187,False,False,False
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",tz,10.0,68,0.8125874125874126,0.6516870440981432,0.9355685158313799,0.9272727272727272,-0.11468531468531462,False,False,False
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",pooled,0.1,149,0.7878440366972477,0.7025114678899083,0.8690556729835232,0.9011467889908257,-0.113302752293578,False,False,False
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",pooled,1.0,149,0.7894495412844037,0.6987126068376068,0.8658254853055879,0.8986238532110091,-0.10917431192660543,False,False,False
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",pooled,10.0,149,0.7892201834862386,0.6987500541802795,0.8687478199160441,0.8963302752293578,-0.10711009174311925,False,False,False
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",pz,0.1,81,0.8127572016460906,0.7166349939065555,0.897813498453595,0.934156378600823,-0.12139917695473246,False,False,False
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",pz,1.0,81,0.8100137174211248,0.7186218614558837,0.8909498862897987,0.9327846364883402,-0.12277091906721538,False,False,False
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",pz,10.0,81,0.8079561042524005,0.7169821375519905,0.8941339660864345,0.9286694101508915,-0.12071330589849105,False,False,False
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",tz,0.1,68,0.8,0.627972027972028,0.9482809093111525,0.937062937062937,-0.13706293706293693,False,False,False
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",tz,1.0,68,0.806993006993007,0.6154838776525199,0.9447144396551724,0.9370629370629371,-0.13006993006993006,False,False,False
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",tz,10.0,68,0.8027972027972028,0.618826629784689,0.9472854872881356,0.9272727272727272,-0.12447552447552446,False,False,False
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",pooled,0.1,149,0.786697247706422,0.707099097240684,0.8601592215833702,0.9011467889908257,-0.11444954128440366,False,False,False
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",pooled,1.0,149,0.7876146788990825,0.7064939756467938,0.8578667953667953,0.8986238532110091,-0.11100917431192658,False,False,False
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",pooled,10.0,149,0.7878440366972478,0.7049717305801376,0.8610725857436384,0.8963302752293578,-0.10848623853211004,False,False,False
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",pz,0.1,81,0.7969821673525377,0.6967411315941471,0.8885714285714286,0.934156378600823,-0.13717421124828533,False,False,False
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",pz,1.0,81,0.7901234567901234,0.6833533616379256,0.8847904395860371,0.9327846364883402,-0.1426611796982168,False,False,False
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",pz,10.0,81,0.7887517146776406,0.6907894736842106,0.8800159151193634,0.9286694101508915,-0.13991769547325095,False,False,False
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",tz,0.1,68,0.7986013986013987,0.6334074710925041,0.9300761855846602,0.937062937062937,-0.1384615384615383,False,False,False
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",tz,1.0,68,0.8000000000000002,0.6285885740557021,0.9427468230694037,0.9370629370629371,-0.13706293706293693,False,False,False
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",tz,10.0,68,0.7972027972027973,0.6214414626490898,0.9397644432294513,0.9272727272727272,-0.13006993006992995,False,False,False
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",pooled,0.1,149,0.7903669724770642,0.7104568854568855,0.8720980569817779,0.9011467889908257,-0.11077981651376145,False,False,False
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",pooled,1.0,149,0.7839449541284405,0.703030303030303,0.8608912261237576,0.8986238532110091,-0.11467889908256867,False,False,False
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",pooled,10.0,149,0.7827981651376147,0.6946002753442968,0.8578961037417392,0.8963302752293578,-0.11353211009174313,False,False,False
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",pz,0.1,81,0.7935528120713305,0.6906482160312806,0.8861878556454027,0.934156378600823,-0.14060356652949246,False,False,False
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",pz,1.0,81,0.7983539094650206,0.6812305132858673,0.894593328335832,0.9327846364883402,-0.1344307270233196,False,False,False
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",pz,10.0,81,0.7956104252400549,0.6824128221789042,0.893701052952045,0.9286694101508915,-0.13305898491083668,False,False,False
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",tz,0.1,68,0.8195804195804196,0.6672386665059079,0.9400276442307691,0.937062937062937,-0.11748251748251737,False,False,False
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",tz,1.0,68,0.8167832167832167,0.6698484848484848,0.9370792702107581,0.9370629370629371,-0.12027972027972034,False,False,False
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",tz,10.0,68,0.8013986013986014,0.6327291288566244,0.9291702586206897,0.9272727272727272,-0.12587412587412583,False,False,False
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",pooled,0.1,149,0.7951834862385321,0.7065183337439436,0.8683014354066986,0.9011467889908257,-0.1059633027522936,False,False,False
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",pooled,1.0,149,0.7846330275229357,0.7048936376567957,0.8625927030450985,0.8986238532110091,-0.1139908256880734,False,False,False
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",pooled,10.0,149,0.7839449541284405,0.7012820941944652,0.8651158095894939,0.8963302752293578,-0.11238532110091737,False,False,False
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",pz,0.1,81,0.8381344307270233,0.7356955544455545,0.922991633998101,0.934156378600823,-0.0960219478737997,False,False,False
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",pz,1.0,81,0.8360768175582991,0.7379972565157751,0.922528677462888,0.9327846364883402,-0.0967078189300411,False,False,False
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",pz,10.0,81,0.8326474622770919,0.7357059314954052,0.9178589466089465,0.9286694101508915,-0.0960219478737997,False,False,False
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",tz,0.1,68,0.7930069930069931,0.6333147321428572,0.9202557968347442,0.937062937062937,-0.1440559440559439,False,False,False
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",tz,1.0,68,0.8041958041958043,0.6322061403508771,0.9360167108111187,0.9370629370629371,-0.1328671328671328,False,False,False
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",tz,10.0,68,0.7999999999999999,0.6378900725226445,0.9329034794075877,0.9272727272727272,-0.12727272727272732,False,False,False
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",pooled,0.1,149,0.7798165137614679,0.6900611549534994,0.8571879190131403,0.9011467889908257,-0.1213302752293578,False,False,False
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",pooled,1.0,149,0.781880733944954,0.6980517068475139,0.8570409031183275,0.8986238532110091,-0.11674311926605507,False,False,False
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",pooled,10.0,149,0.7821100917431193,0.6938065092451561,0.8587042961829262,0.8963302752293578,-0.11422018348623852,False,False,False
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",pz,0.1,81,0.8196159122085048,0.7265087381754048,0.9053167531221575,0.934156378600823,-0.11454046639231819,False,False,False
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",pz,1.0,81,0.821673525377229,0.7302442838654012,0.9000146198830409,0.9327846364883402,-0.11111111111111116,False,False,False
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",pz,10.0,81,0.8161865569272976,0.7235266926493249,0.8992641798227315,0.9286694101508915,-0.11248285322359397,False,False,False
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",tz,0.1,68,0.7832167832167832,0.5999920255183413,0.930827593091744,0.937062937062937,-0.15384615384615374,False,False,False
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",tz,1.0,68,0.7874125874125874,0.6164021164021165,0.9397548426150121,0.9370629370629371,-0.14965034965034973,False,False,False
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",tz,10.0,68,0.7846153846153847,0.6050971899867373,0.9374999999999999,0.9272727272727272,-0.14265734265734253,False,False,False
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",pooled,0.1,149,0.781651376146789,0.6930392912882136,0.8577984713563038,0.9011467889908257,-0.11949541284403664,False,False,False
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",pooled,1.0,149,0.7814220183486239,0.6867300853485064,0.8627919460814197,0.8986238532110091,-0.11720183486238522,False,False,False
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",pooled,10.0,149,0.7805045871559633,0.6918230488141202,0.8594599078955875,0.8963302752293578,-0.11582568807339455,False,False,False
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",pz,0.1,81,0.8024691358024691,0.7068669950738916,0.8954822883100608,0.934156378600823,-0.13168724279835387,False,False,False
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",pz,1.0,81,0.8065843621399177,0.691896769357257,0.8984938415493972,0.9327846364883402,-0.12620027434842251,False,False,False
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",pz,10.0,81,0.8086419753086419,0.6919735271253262,0.9026063100137174,0.9286694101508915,-0.12002743484224965,False,False,False
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",tz,0.1,68,0.7664335664335665,0.5947996638473215,0.9069104360079576,0.937062937062937,-0.17062937062937045,False,False,False
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",tz,1.0,68,0.7804195804195804,0.6213838505244756,0.9125742623604465,0.9370629370629371,-0.1566433566433567,False,False,False
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",tz,10.0,68,0.7804195804195804,0.5997177781100478,0.9096248234463276,0.9272727272727272,-0.14685314685314688,False,False,False
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",pooled,0.1,149,0.7825688073394496,0.6970638864788542,0.8611167570009033,0.9011467889908257,-0.11857798165137612,False,False,False
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",pooled,1.0,149,0.7805045871559633,0.6897895251166278,0.8568903395279541,0.8986238532110091,-0.11811926605504586,False,False,False
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",pooled,10.0,149,0.7805045871559633,0.6952480557790293,0.8582731277985501,0.8963302752293578,-0.11582568807339455,False,False,False
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",pz,0.1,81,0.8052126200274349,0.7020633116883117,0.895071881091618,0.934156378600823,-0.12894375857338813,False,False,False
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",pz,1.0,81,0.8106995884773662,0.7053394061897623,0.9029320311228933,0.9327846364883402,-0.12208504801097397,False,False,False
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",pz,10.0,81,0.8017832647462276,0.6871226708074535,0.9062073560767591,0.9286694101508915,-0.12688614540466392,False,False,False
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",tz,0.1,68,0.7972027972027973,0.6598266796251994,0.9226605425824176,0.937062937062937,-0.13986013986013968,False,False,False
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",tz,1.0,68,0.7930069930069931,0.6335566188197767,0.9217531244649888,0.9370629370629371,-0.14405594405594402,False,False,False
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",tz,10.0,68,0.7818181818181819,0.6282986111111111,0.9111698717948717,0.9272727272727272,-0.1454545454545454,False,False,False
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",pooled,0.1,149,0.7885321100917431,0.6995266575529734,0.8685932239868424,0.9011467889908257,-0.11261467889908261,False,False,False
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",pooled,1.0,149,0.7818807339449542,0.7025949996253923,0.8630735016192616,0.8986238532110091,-0.11674311926605496,False,False,False
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",pooled,10.0,149,0.7784403669724771,0.6976004968383017,0.8575832212411764,0.8963302752293578,-0.11788990825688073,False,False,False
B_sig,"sig{1.50,2.00}",2,"nuts_std_D_1.50,nuts_std_D_2.00",pz,0.1,81,0.8182441700960219,0.72068339702136,0.9114772672802224,0.934156378600823,-0.1159122085048011,False,False,False
B_sig,"sig{1.50,2.00}",2,"nuts_std_D_1.50,nuts_std_D_2.00",pz,1.0,81,0.8141289437585734,0.6958698830409357,0.9021571412655971,0.9327846364883402,-0.11865569272976684,False,False,False
B_sig,"sig{1.50,2.00}",2,"nuts_std_D_1.50,nuts_std_D_2.00",pz,10.0,81,0.812071330589849,0.6919477872670807,0.9070090460160756,0.9286694101508915,-0.11659807956104251,False,False,False
B_sig,"sig{1.50,2.00}",2,"nuts_std_D_1.50,nuts_std_D_2.00",tz,0.1,68,0.6265734265734266,0.39476821730644107,0.8322713744588742,0.937062937062937,-0.31048951048951035,False,True,False
B_sig,"sig{1.50,2.00}",2,"nuts_std_D_1.50,nuts_std_D_2.00",tz,1.0,68,0.6797202797202797,0.44827311224770383,0.8699595959595959,0.9370629370629371,-0.2573426573426574,False,False,False
B_sig,"sig{1.50,2.00}",2,"nuts_std_D_1.50,nuts_std_D_2.00",tz,10.0,68,0.6895104895104895,0.47916070266753413,0.876939736346516,0.9272727272727272,-0.2377622377622377,False,False,False
B_sig,"sig{1.50,2.00}",2,"nuts_std_D_1.50,nuts_std_D_2.00",pooled,0.1,149,0.6961009174311926,0.6021123614215719,0.7867123021358955,0.9011467889908257,-0.20504587155963305,False,True,False
B_sig,"sig{1.50,2.00}",2,"nuts_std_D_1.50,nuts_std_D_2.00",pooled,1.0,149,0.7061926605504587,0.6068807280441029,0.8058436697060359,0.8986238532110091,-0.19243119266055042,False,True,False
B_sig,"sig{1.50,2.00}",2,"nuts_std_D_1.50,nuts_std_D_2.00",pooled,10.0,149,0.7061926605504587,0.5992562302255755,0.8058334030625054,0.8963302752293578,-0.19013761467889911,False,True,False
B_sig,"sig{1.50,3.00}",2,"nuts_std_D_1.50,nuts_std_D_3.00",pz,0.1,81,0.8278463648834018,0.7265435606060606,0.9127092017178223,0.934156378600823,-0.10631001371742121,False,False,False
B_sig,"sig{1.50,3.00}",2,"nuts_std_D_1.50,nuts_std_D_3.00",pz,1.0,81,0.8230452674897119,0.7235465561224489,0.910988005050505,0.9327846364883402,-0.10973936899862835,False,False,False
B_sig,"sig{1.50,3.00}",2,"nuts_std_D_1.50,nuts_std_D_3.00",pz,10.0,81,0.8196159122085047,0.7170447644460802,0.9038746630727763,0.9286694101508915,-0.10905349794238683,False,False,False
B_sig,"sig{1.50,3.00}",2,"nuts_std_D_1.50,nuts_std_D_3.00",tz,0.1,68,0.8097902097902098,0.6479166666666667,0.9344658713895394,0.937062937062937,-0.1272727272727272,False,False,False
B_sig,"sig{1.50,3.00}",2,"nuts_std_D_1.50,nuts_std_D_3.00",tz,1.0,68,0.7034965034965035,0.5291902071563088,0.866688988095238,0.9370629370629371,-0.23356643356643358,False,False,False
B_sig,"sig{1.50,3.00}",2,"nuts_std_D_1.50,nuts_std_D_3.00",tz,10.0,68,0.6923076923076923,0.4964633343091335,0.8596976871243853,0.9272727272727272,-0.23496503496503496,False,False,False
B_sig,"sig{1.50,3.00}",2,"nuts_std_D_1.50,nuts_std_D_3.00",pooled,0.1,149,0.6924311926605504,0.5963224450911558,0.7844667326749218,0.9011467889908257,-0.20871559633027525,False,True,False
B_sig,"sig{1.50,3.00}",2,"nuts_std_D_1.50,nuts_std_D_3.00",pooled,1.0,149,0.6928899082568807,0.5921978266678544,0.7863257575757575,0.8986238532110091,-0.20573394495412844,False,True,False
