block,feature_set,n_features,feature_cols,zone,n,spearman_rho,spearman_p,rho_ci_lo,rho_ci_hi,adc_rho,abs_rho_gt_abs_adc,abs_rho
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",tz,8,-0.3068928850876477,0.4596851913195994,-0.9486832980505137,0.7503499066999296,-0.6137857701752955,False,0.3068928850876477
A_mu,"mu{1.00,1.50,2.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",pooled,29,0.2666476094357385,0.1620397173340199,-0.17207275152176574,0.6365059106379537,-0.5462518568421153,False,0.2666476094357385
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",pz,21,-0.321475153570173,0.1553093852489727,-0.7564408482553423,0.20009096167134377,-0.4801069979082933,False,0.321475153570173
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",tz,8,-0.2455143080701182,0.5578248245683866,-0.9524974872604639,0.8820822590119579,-0.6137857701752955,False,0.2455143080701182
A_mu,"mu{1.00,1.50,3.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_3.00",pooled,29,0.12334719348047767,0.5238199194464667,-0.312096757652614,0.5068009411535235,-0.5462518568421153,False,0.12334719348047767
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",pz,21,-0.22952483671931567,0.31689748993632044,-0.653361163269714,0.2806108715444949,-0.4801069979082933,False,0.22952483671931567
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",tz,8,0.7733700704208724,0.024377926367031698,0.31483524797159274,0.9743547036924464,-0.6137857701752955,True,0.7733700704208724
A_mu,"mu{1.00,1.50,20.00}",3,"nuts_D_1.00,nuts_D_1.50,nuts_D_20.00",pooled,29,0.25109964387097233,0.1888796621938799,-0.15256967124771173,0.5953266686157036,-0.5462518568421153,False,0.25109964387097233
A_mu,"mu{1.00,2.00,3.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_3.00",pz,21,0.13476687660583672,0.5602767018526569,-0.3299401774831704,0.6321504800340643,-0.4801069979082933,False,0.13476687660583672
A_mu,"mu{1.00,2.00,3.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_3.00",tz,8,-0.7979215012278841,0.01762975126971794,-1.0,-0.10231355184413995,-0.6137857701752955,True,0.7979215012278841
A_mu,"mu{1.00,2.00,3.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_3.00",pooled,29,0.2428073955697638,0.20439248650930236,-0.20439360299122322,0.6118131097979794,-0.5462518568421153,False,0.2428073955697638
A_mu,"mu{1.00,2.00,20.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_20.00",pz,21,0.21969808530014007,0.3386199562852106,-0.26364645036698275,0.6294905458154472,-0.4801069979082933,False,0.21969808530014007
A_mu,"mu{1.00,2.00,20.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_20.00",tz,8,0.7856457858243782,0.020833938764925338,0.16560845490962334,0.9814339419479869,-0.6137857701752955,True,0.7856457858243782
A_mu,"mu{1.00,2.00,20.00}",3,"nuts_D_1.00,nuts_D_2.00,nuts_D_20.00",pooled,29,0.42860558406871857,0.020350746518072584,0.009505429386191252,0.7456711266197507,-0.5462518568421153,False,0.42860558406871857
A_mu,"mu{1.00,3.00,20.00}",3,"nuts_D_1.00,nuts_D_3.00,nuts_D_20.00",pz,21,-0.562230563339975,0.00798159645084827,-0.8435571403630586,-0.11068084359611723,-0.4801069979082933,True,0.562230563339975
A_mu,"mu{1.00,3.00,20.00}",3,"nuts_D_1.00,nuts_D_3.00,nuts_D_20.00",tz,8,0.7119914934033427,0.04756711506633378,-0.029385263257720447,0.9805806756909201,-0.6137857701752955,True,0.7119914934033427
A_mu,"mu{1.00,3.00,20.00}",3,"nuts_D_1.00,nuts_D_3.00,nuts_D_20.00",pooled,29,0.022285417309498064,0.9086466879673137,-0.3463811309548564,0.384170426491257,-0.5462518568421153,False,0.022285417309498064
A_mu,"mu{1.50,2.00,3.00}",3,"nuts_D_1.50,nuts_D_2.00,nuts_D_3.00",pz,21,0.1368726090528029,0.5541068577925305,-0.35949996273200757,0.6229432338717029,-0.4801069979082933,False,0.1368726090528029
A_mu,"mu{1.50,2.00,3.00}",3,"nuts_D_1.50,nuts_D_2.00,nuts_D_3.00",tz,8,-0.27006573887713003,0.5177097259590575,-0.82034915459863,0.8113673800691724,-0.6137857701752955,False,0.27006573887713003
A_mu,"mu{1.50,2.00,3.00}",3,"nuts_D_1.50,nuts_D_2.00,nuts_D_3.00",pooled,29,0.238143005900334,0.21349217035605203,-0.20674833637805745,0.6219203242465108,-0.5462518568421153,False,0.238143005900334
A_mu,"mu{1.50,2.00,20.00}",3,"nuts_D_1.50,nuts_D_2.00,nuts_D_20.00",pz,21,0.17196814983557288,0.45604088847988555,-0.33840910655093875,0.6478299505206921,-0.4801069979082933,False,0.17196814983557288
A_mu,"mu{1.50,2.00,20.00}",3,"nuts_D_1.50,nuts_D_2.00,nuts_D_20.00",tz,8,0.7733700704208724,0.024377926367031698,0.29113924050632917,0.9805806756909201,-0.6137857701752955,True,0.7733700704208724
A_mu,"mu{1.50,2.00,20.00}",3,"nuts_D_1.50,nuts_D_2.00,nuts_D_20.00",pooled,29,0.44104395652053147,0.016626689397309026,0.06967633673276395,0.7286581590542729,-0.5462518568421153,False,0.44104395652053147
A_mu,"mu{1.50,3.00,20.00}",3,"nuts_D_1.50,nuts_D_3.00,nuts_D_20.00",pz,21,-0.4092140055270979,0.06546913956934457,-0.775837275514375,0.09536082260764957,-0.4801069979082933,False,0.4092140055270979
A_mu,"mu{1.50,3.00,20.00}",3,"nuts_D_1.50,nuts_D_3.00,nuts_D_20.00",tz,8,0.5646829085612719,0.1447623093054763,-0.19499916722002705,0.9743547036924464,-0.6137857701752955,False,0.5646829085612719
A_mu,"mu{1.50,3.00,20.00}",3,"nuts_D_1.50,nuts_D_3.00,nuts_D_20.00",pooled,29,0.29022869054230044,0.12669410368048037,-0.0778600557253153,0.6197892262263125,-0.5462518568421153,False,0.29022869054230044
A_mu,"mu{2.00,3.00,20.00}",3,"nuts_D_2.00,nuts_D_3.00,nuts_D_20.00",pz,21,0.19934267164613348,0.38632083718547805,-0.24673204688380837,0.6109534321653765,-0.4801069979082933,False,0.19934267164613348
A_mu,"mu{2.00,3.00,20.00}",3,"nuts_D_2.00,nuts_D_3.00,nuts_D_20.00",tz,8,0.38054717750868317,0.3523679925335408,-0.5993815092833701,0.830336491706037,-0.6137857701752955,False,0.38054717750868317
A_mu,"mu{2.00,3.00,20.00}",3,"nuts_D_2.00,nuts_D_3.00,nuts_D_20.00",pooled,29,0.4529640634535188,0.01360563131502958,0.12439559148657098,0.7197379637721117,-0.5462518568421153,False,0.4529640634535188
A_mu,mu_intermediate_only{0.50-2.00},5,"nuts_D_0.50,nuts_D_0.75,nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",pz,21,0.24707260711070067,0.28025346088816616,-0.2738773397743274,0.7014060282295552,-0.4801069979082933,False,0.24707260711070067
A_mu,mu_intermediate_only{0.50-2.00},5,"nuts_D_0.50,nuts_D_0.75,nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",tz,8,-0.20868716185960046,0.6199236393861473,-0.8421052631578949,0.8521612416122253,-0.6137857701752955,False,0.20868716185960046
A_mu,mu_intermediate_only{0.50-2.00},5,"nuts_D_0.50,nuts_D_0.75,nuts_D_1.00,nuts_D_1.50,nuts_D_2.00",pooled,29,0.3244342147847858,0.0859651459639077,-0.07306944583496451,0.6584557347940684,-0.5462518568421153,False,0.3244342147847858
A_mu,"mu_outer_only{0.25,3.00,20.00}",3,"nuts_D_0.25,nuts_D_3.00,nuts_D_20.00",pz,21,-0.0007019108156553995,0.99759072475335,-0.46063778601531546,0.4623695670426195,-0.4801069979082933,False,0.0007019108156553995
A_mu,"mu_outer_only{0.25,3.00,20.00}",3,"nuts_D_0.25,nuts_D_3.00,nuts_D_20.00",tz,8,0.6997157779998369,0.053362469677282115,0.09035079029052512,0.9726465388251878,-0.6137857701752955,True,0.6997157779998369
A_mu,"mu_outer_only{0.25,3.00,20.00}",3,"nuts_D_0.25,nuts_D_3.00,nuts_D_20.00",pooled,29,0.40269230812744183,0.03032511511467872,0.09003132841449106,0.6841519144085317,-0.5462518568421153,False,0.40269230812744183
A_mu,mu_full8,8,"nuts_D_0.25,nuts_D_0.50,nuts_D_0.75,nuts_D_1.00,nuts_D_1.50,nuts_D_2.00,nuts_D_3.00,nuts_D_20.00",pz,21,0.23092865835062643,0.3138644735128012,-0.2702568710155823,0.6480643403327492,-0.4801069979082933,False,0.23092865835062643
A_mu,mu_full8,8,"nuts_D_0.25,nuts_D_0.50,nuts_D_0.75,nuts_D_1.00,nuts_D_1.50,nuts_D_2.00,nuts_D_3.00,nuts_D_20.00",tz,8,0.4664771853332245,0.24395471730937485,-0.24097117815211866,0.9546861842554014,-0.6137857701752955,False,0.4664771853332245
A_mu,mu_full8,8,"nuts_D_0.25,nuts_D_0.50,nuts_D_0.75,nuts_D_1.00,nuts_D_1.50,nuts_D_2.00,nuts_D_3.00,nuts_D_20.00",pooled,29,0.44026655824229316,0.01684159220648618,0.0958250740422529,0.7164949219481522,-0.5462518568421153,False,0.44026655824229316
B_sig,sig{0.25},1,nuts_std_D_0.25,pz,21,0.3678012674034294,0.10093054987699801,-0.039646250125210517,0.6931819827176178,-0.4801069979082933,False,0.3678012674034294
B_sig,sig{0.25},1,nuts_std_D_0.25,tz,8,0.23323859266661226,0.5782790921913368,-0.7452413135250994,0.9179399367755531,-0.6137857701752955,False,0.23323859266661226
B_sig,sig{0.25},1,nuts_std_D_0.25,pooled,29,0.4993488273884043,0.005819489581150696,0.18733930674229402,0.7168485058784724,-0.5462518568421153,False,0.4993488273884043
B_sig,sig{0.50},1,nuts_std_D_0.50,pz,21,0.5425770605016239,0.011044078807228071,0.2296444379658772,0.7463692071549766,-0.4801069979082933,True,0.5425770605016239
B_sig,sig{0.50},1,nuts_std_D_0.50,tz,8,0.23323859266661226,0.5782790921913368,-0.7060769714364923,0.9172160579609908,-0.6137857701752955,False,0.23323859266661226
B_sig,sig{0.50},1,nuts_std_D_0.50,pooled,29,0.5662050793168985,0.001366091959789578,0.32006601152815295,0.7474439033472936,-0.5462518568421153,True,0.5662050793168985
B_sig,sig{0.75},1,nuts_std_D_0.75,pz,21,0.47378980056739467,0.03003266330408337,0.13670936452199334,0.740105910077358,-0.4801069979082933,False,0.47378980056739467
B_sig,sig{0.75},1,nuts_std_D_0.75,tz,8,-0.03682714621051773,0.9310115084540986,-0.8499781260482254,0.7008578154261602,-0.6137857701752955,False,0.03682714621051773
B_sig,sig{0.75},1,nuts_std_D_0.75,pooled,29,0.46151544451414017,0.01173241343259836,0.15078403777211144,0.6988619529632056,-0.5462518568421153,False,0.46151544451414017
B_sig,sig{1.00},1,nuts_std_D_1.00,pz,21,0.3327057266206594,0.14057513660955734,-0.17454068753762247,0.6848857115203558,-0.4801069979082933,False,0.3327057266206594
B_sig,sig{1.00},1,nuts_std_D_1.00,tz,8,-0.19641144645609454,0.6410902415841975,-0.9612755239323388,0.5789473684210528,-0.6137857701752955,False,0.19641144645609454
B_sig,sig{1.00},1,nuts_std_D_1.00,pooled,29,0.3511248890043009,0.061809810407153,-0.009287159087122151,0.6604858505759171,-0.5462518568421153,False,0.3511248890043009
B_sig,sig{1.50},1,nuts_std_D_1.50,pz,21,0.028778343441871385,0.9014509385230185,-0.5351931988250436,0.5739036203000906,-0.4801069979082933,False,0.028778343441871385
B_sig,sig{1.50},1,nuts_std_D_1.50,tz,8,-0.6137857701752955,0.10552589403223339,-0.9230769230769231,-0.016327134284909495,-0.6137857701752955,False,0.6137857701752955
B_sig,sig{1.50},1,nuts_std_D_1.50,pooled,29,-0.13371250385698838,0.48924802427139,-0.5617357222662979,0.30357872409549386,-0.5462518568421153,False,0.13371250385698838
B_sig,sig{2.00},1,nuts_std_D_2.00,pz,21,-0.28637961278740304,0.20818970308717652,-0.697021419164388,0.1929385841104049,-0.4801069979082933,False,0.28637961278740304
B_sig,sig{2.00},1,nuts_std_D_2.00,tz,8,-0.15958430024557682,0.7058208200215368,-0.9234227517421869,0.588348405414552,-0.6137857701752955,False,0.15958430024557682
B_sig,sig{2.00},1,nuts_std_D_2.00,pooled,29,-0.35863973902727114,0.05607068008269421,-0.6719091388306916,0.008239033329817083,-0.5462518568421153,False,0.35863973902727114
B_sig,sig{3.00},1,nuts_std_D_3.00,pz,21,-0.16284330923205273,0.4806380474862406,-0.6625123070539123,0.3556962065023834,-0.4801069979082933,False,0.16284330923205273
B_sig,sig{3.00},1,nuts_std_D_3.00,tz,8,-0.14730858484207093,0.727766103618572,-0.8446240361030535,0.5531515961272908,-0.6137857701752955,False,0.14730858484207093
B_sig,sig{3.00},1,nuts_std_D_3.00,pooled,29,-0.24384392660741486,0.20240704111093022,-0.6045864355430263,0.1401301314466414,-0.5462518568421153,False,0.24384392660741486
B_sig,sig{20.00},1,nuts_std_D_20.00,pz,21,0.21408279877489686,0.3514168160047425,-0.20396732549371566,0.574481797341895,-0.4801069979082933,False,0.21408279877489686
B_sig,sig{20.00},1,nuts_std_D_20.00,tz,8,-0.33144431589465956,0.422555590022422,-0.8405105148872367,0.9069990828237643,-0.6137857701752955,False,0.33144431589465956
B_sig,sig{20.00},1,nuts_std_D_20.00,pooled,29,0.10676269687806049,0.5814798228450508,-0.23281429488987818,0.46867749511135987,-0.5462518568421153,False,0.10676269687806049
B_sig,"sig{0.25,0.50}",2,"nuts_std_D_0.25,nuts_std_D_0.50",pz,21,-0.21759235285317385,0.3433861886377293,-0.6117587911867617,0.3044413611957332,-0.4801069979082933,False,0.21759235285317385
B_sig,"sig{0.25,0.50}",2,"nuts_std_D_0.25,nuts_std_D_0.50",tz,8,-0.5646829085612719,0.1447623093054763,-0.9726027397260274,0.19646273832930172,-0.6137857701752955,False,0.5646829085612719
B_sig,"sig{0.25,0.50}",2,"nuts_std_D_0.25,nuts_std_D_0.50",pooled,29,0.40606103399980775,0.028839931766934515,0.08146443091424226,0.6438775392750433,-0.5462518568421153,False,0.40606103399980775
B_sig,"sig{0.25,0.75}",2,"nuts_std_D_0.25,nuts_std_D_0.75",pz,21,-0.30462929399444344,0.17937560192867208,-0.6692088519684063,0.22955726917540986,-0.4801069979082933,False,0.30462929399444344
B_sig,"sig{0.25,0.75}",2,"nuts_std_D_0.25,nuts_std_D_0.75",tz,8,-0.3682714621051773,0.3693837880267032,-0.9618959582620377,0.47575226832865797,-0.6137857701752955,False,0.3682714621051773
B_sig,"sig{0.25,0.75}",2,"nuts_std_D_0.25,nuts_std_D_0.75",pooled,29,0.3161419664835772,0.09477056831699944,-0.027926315775706506,0.606662705211954,-0.5462518568421153,False,0.3161419664835772
B_sig,"sig{0.25,1.00}",2,"nuts_std_D_0.25,nuts_std_D_1.00",pz,21,-0.23514012324455885,0.30487112014270407,-0.6008271237725847,0.25689607626859656,-0.4801069979082933,False,0.23514012324455885
B_sig,"sig{0.25,1.00}",2,"nuts_std_D_0.25,nuts_std_D_1.00",tz,8,-0.29461716968414187,0.4787261235710182,-0.9117264773053533,0.7191880214804167,-0.6137857701752955,False,0.29461716968414187
B_sig,"sig{0.25,1.00}",2,"nuts_std_D_0.25,nuts_std_D_1.00",pooled,29,0.2625014852851341,0.16891497046450063,-0.06296167095848479,0.5740448484999985,-0.5462518568421153,False,0.2625014852851341
B_sig,"sig{0.25,1.50}",2,"nuts_std_D_0.25,nuts_std_D_1.50",pz,21,-0.10318088990134375,0.6562674870366971,-0.5602562814964985,0.3628679379186394,-0.4801069979082933,False,0.10318088990134375
B_sig,"sig{0.25,1.50}",2,"nuts_std_D_0.25,nuts_std_D_1.50",tz,8,-0.06137857701752955,0.885203883089007,-0.699454637990666,0.7368676723158947,-0.6137857701752955,False,0.06137857701752955
B_sig,"sig{0.25,1.50}",2,"nuts_std_D_0.25,nuts_std_D_1.50",pooled,29,0.22259504033556787,0.2457981292233838,-0.1333932061776302,0.567303598472089,-0.5462518568421153,False,0.22259504033556787
B_sig,"sig{0.25,2.00}",2,"nuts_std_D_0.25,nuts_std_D_2.00",pz,21,0.19653502838351186,0.39318210139344856,-0.3031452511424202,0.6225262901777467,-0.4801069979082933,False,0.19653502838351186
B_sig,"sig{0.25,2.00}",2,"nuts_std_D_0.25,nuts_std_D_2.00",tz,8,-0.5769586239647777,0.13430118862983761,-0.9813067629253164,0.29767027889379366,-0.6137857701752955,False,0.5769586239647777
B_sig,"sig{0.25,2.00}",2,"nuts_std_D_0.25,nuts_std_D_2.00",pooled,29,0.33505865792070927,0.07561108244952629,-0.029421698942542,0.6168714749795697,-0.5462518568421153,False,0.33505865792070927
B_sig,"sig{0.25,3.00}",2,"nuts_std_D_0.25,nuts_std_D_3.00",pz,21,0.06387388422464135,0.7832669137143795,-0.38756999171334616,0.5289851734600786,-0.4801069979082933,False,0.06387388422464135
B_sig,"sig{0.25,3.00}",2,"nuts_std_D_0.25,nuts_std_D_3.00",tz,8,-0.5524071931577659,0.1556580838427514,-0.9473647425468213,0.2582389921667588,-0.6137857701752955,False,0.5524071931577659
B_sig,"sig{0.25,3.00}",2,"nuts_std_D_0.25,nuts_std_D_3.00",pooled,29,0.29048782330171313,0.1263401126870476,-0.06221789651655388,0.5976340079466211,-0.5462518568421153,False,0.29048782330171313
B_sig,"sig{0.25,20.00}",2,"nuts_std_D_0.25,nuts_std_D_20.00",pz,21,-0.3699069998503956,0.0988453427579376,-0.7199232589721521,0.16563515775161905,-0.4801069979082933,False,0.3699069998503956
B_sig,"sig{0.25,20.00}",2,"nuts_std_D_0.25,nuts_std_D_20.00",tz,8,-0.6260614855788014,0.09680053497397738,-0.980828892547368,0.21262162778128119,-0.6137857701752955,True,0.6260614855788014
B_sig,"sig{0.25,20.00}",2,"nuts_std_D_0.25,nuts_std_D_20.00",pooled,29,0.25731883009687884,0.1777959910194364,-0.09704681035152642,0.5455631418812734,-0.5462518568421153,False,0.25731883009687884
B_sig,"sig{0.50,0.75}",2,"nuts_std_D_0.50,nuts_std_D_0.75",pz,21,-0.3467439429337674,0.12358184759885349,-0.738317867992099,0.22148882911651105,-0.4801069979082933,False,0.3467439429337674
B_sig,"sig{0.50,0.75}",2,"nuts_std_D_0.50,nuts_std_D_0.75",tz,8,-0.7979215012278841,0.01762975126971794,-1.0,-0.22501758018520482,-0.6137857701752955,True,0.7979215012278841
B_sig,"sig{0.50,0.75}",2,"nuts_std_D_0.50,nuts_std_D_0.75",pooled,29,0.39077220119445444,0.03608513509588622,0.10805104761210303,0.6060940252604312,-0.5462518568421153,False,0.39077220119445444
B_sig,"sig{0.50,1.00}",2,"nuts_std_D_0.50,nuts_std_D_1.00",pz,21,-0.3523592294590106,0.1172152265808804,-0.722554143327084,0.16605816278362237,-0.4801069979082933,False,0.3523592294590106
B_sig,"sig{0.50,1.00}",2,"nuts_std_D_0.50,nuts_std_D_1.00",tz,8,-0.4910286161402364,0.21660620777244885,-0.9413533972554379,0.27456258919345766,-0.6137857701752955,False,0.4910286161402364
B_sig,"sig{0.50,1.00}",2,"nuts_std_D_0.50,nuts_std_D_1.00",pooled,29,0.4006192460521396,0.03126945379879176,0.08374686350454179,0.6136274174803606,-0.5462518568421153,False,0.4006192460521396
B_sig,"sig{0.50,1.50}",2,"nuts_std_D_0.50,nuts_std_D_1.50",pz,21,-0.03369171915145918,0.8847256179225798,-0.44437405992830076,0.4184477930293356,-0.4801069979082933,False,0.03369171915145918
B_sig,"sig{0.50,1.50}",2,"nuts_std_D_0.50,nuts_std_D_1.50",tz,8,-0.3068928850876477,0.4596851913195994,-0.9805806756909201,0.588348405414552,-0.6137857701752955,False,0.3068928850876477
B_sig,"sig{0.50,1.50}",2,"nuts_std_D_0.50,nuts_std_D_1.50",pooled,29,0.25239530766803625,0.1865318906874952,-0.11338362860961199,0.5832687036168916,-0.5462518568421153,False,0.25239530766803625
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",pz,21,0.22882292590366024,0.318420594896606,-0.2782461258664884,0.6578076050303316,-0.4801069979082933,False,0.22882292590366024
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",tz,8,-0.7610943550173663,0.02827313252875805,-0.9931270663228413,-0.1246020573598069,-0.6137857701752955,True,0.7610943550173663
B_sig,"sig{0.50,2.00}",2,"nuts_std_D_0.50,nuts_std_D_2.00",pooled,29,0.34101871138720297,0.0702388665084167,-0.043471443292270665,0.6544710366178074,-0.5462518568421153,False,0.34101871138720297
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",pz,21,0.07370063564381694,0.7508718491603131,-0.36819250600668846,0.5587173391876321,-0.4801069979082933,False,0.07370063564381694
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",tz,8,-0.7610943550173663,0.02827313252875805,-0.9932247359861931,-0.17674461847124523,-0.6137857701752955,True,0.7610943550173663
B_sig,"sig{0.50,3.00}",2,"nuts_std_D_0.50,nuts_std_D_3.00",pooled,29,0.2412525990132872,0.20739563619598123,-0.11910709619613896,0.5287650856447215,-0.5462518568421153,False,0.2412525990132872
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",pz,21,-0.2590050909768424,0.25691518065292224,-0.6531172445955586,0.28710722829658086,-0.4801069979082933,False,0.2590050909768424
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",tz,8,-0.7119914934033427,0.04756711506633378,-0.9607942528856135,0.10002560531729666,-0.6137857701752955,True,0.7119914934033427
B_sig,"sig{0.50,20.00}",2,"nuts_std_D_0.50,nuts_std_D_20.00",pooled,29,0.23218295243384032,0.2255154308763621,-0.1250120904022606,0.5226710011336922,-0.5462518568421153,False,0.23218295243384032
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",pz,21,-0.3523592294590106,0.1172152265808804,-0.7504587872135013,0.19862653436805972,-0.4801069979082933,False,0.3523592294590106
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",tz,8,-0.6997157779998369,0.053362469677282115,-0.9816022705102545,0.22107772248157992,-0.6137857701752955,True,0.6997157779998369
B_sig,"sig{0.75,1.00}",2,"nuts_std_D_0.75,nuts_std_D_1.00",pooled,29,0.062450995018477125,0.7475815612072143,-0.26649976798874947,0.3961148296360497,-0.5462518568421153,False,0.062450995018477125
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",pz,21,-0.045624203017600964,0.8443161885308438,-0.4895583297857514,0.43488791530588067,-0.4801069979082933,False,0.045624203017600964
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",tz,8,-0.6015100547717895,0.11468356116727643,-0.9792364931869324,0.5891581267221058,-0.6137857701752955,False,0.6015100547717895
B_sig,"sig{0.75,1.50}",2,"nuts_std_D_0.75,nuts_std_D_1.50",pooled,29,0.20782447304904011,0.2793387749616446,-0.22870063424687517,0.5774984364908086,-0.5462518568421153,False,0.20782447304904011
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",pz,21,0.1572280227068095,0.4960975166869137,-0.3572372052649569,0.6290115793096397,-0.4801069979082933,False,0.1572280227068095
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",tz,8,-0.675164347192825,0.06617004538137725,-0.9879994701332522,0.19194297398747864,-0.6137857701752955,True,0.675164347192825
B_sig,"sig{0.75,2.00}",2,"nuts_std_D_0.75,nuts_std_D_2.00",pooled,29,0.21948544722261468,0.2526273083480741,-0.18874070877865168,0.5619830466843403,-0.5462518568421153,False,0.21948544722261468
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",pz,21,-0.015442037944418792,0.9470316623906736,-0.4553573208786559,0.44337603469358533,-0.4801069979082933,False,0.015442037944418792
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",tz,8,-0.7979215012278841,0.01762975126971794,-0.9938079899999065,-0.09916179444796915,-0.6137857701752955,True,0.7979215012278841
B_sig,"sig{0.75,3.00}",2,"nuts_std_D_0.75,nuts_std_D_3.00",pooled,29,0.11609147621692016,0.5487024841043561,-0.27465310632095813,0.477402973974693,-0.5462518568421153,False,0.11609147621692016
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",pz,21,-0.3327057266206594,0.14057513660955734,-0.700401950009078,0.24876843426775339,-0.4801069979082933,False,0.3327057266206594
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",tz,8,-0.7979215012278841,0.01762975126971794,-0.9999999999999998,-0.206490293167867,-0.6137857701752955,True,0.7979215012278841
B_sig,"sig{0.75,20.00}",2,"nuts_std_D_0.75,nuts_std_D_20.00",pooled,29,-0.14848307114351617,0.44206590464553586,-0.5093107314946305,0.24210375112287913,-0.5462518568421153,False,0.14848307114351617
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",pz,21,-0.1284496792649381,0.5789671865923768,-0.5623922550860443,0.34921278445409193,-0.4801069979082933,False,0.1284496792649381
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",tz,8,-0.35599574670167133,0.3867593227979817,-0.9563650695950073,0.6730257234905047,-0.6137857701752955,False,0.35599574670167133
B_sig,"sig{1.00,1.50}",2,"nuts_std_D_1.00,nuts_std_D_1.50",pooled,29,0.15651618668531198,0.4174774774548601,-0.2099434589514179,0.5577185432130248,-0.5462518568421153,False,0.15651618668531198
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",pz,21,0.1474012712876339,0.5237251991092852,-0.33164712010813596,0.6211962074758356,-0.4801069979082933,False,0.1474012712876339
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",tz,8,-0.7488186396138605,0.03253018541167287,-0.9936507294577401,-0.0410958904109589,-0.6137857701752955,True,0.7488186396138605
B_sig,"sig{1.00,2.00}",2,"nuts_std_D_1.00,nuts_std_D_2.00",pooled,29,0.12049673312693722,0.5335297407999255,-0.30379776194138736,0.517429902308274,-0.5462518568421153,False,0.12049673312693722
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",pz,21,-0.24847642874201142,0.27744135083284416,-0.6311729812137452,0.21458103415202448,-0.4801069979082933,False,0.24847642874201142
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",tz,8,-0.7488186396138605,0.03253018541167287,-0.9936507294577401,-0.09799078929868855,-0.6137857701752955,True,0.7488186396138605
B_sig,"sig{1.00,3.00}",2,"nuts_std_D_1.00,nuts_std_D_3.00",pooled,29,-0.00440525691001706,0.9819058685362614,-0.3589624613550312,0.381300766906194,-0.5462518568421153,False,0.00440525691001706
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",pz,21,-0.4674726032264961,0.032614382725237534,-0.7790239801334763,0.036840487620676564,-0.4801069979082933,False,0.4674726032264961
B_sig,"sig{1.00,20.00}",2,"nuts_std_D_1.00,nuts_std_D_20.00",tz,8,-0.7979215012278841,0.01762975126971794,-0.9999999999999998,-0.22424235719352376,-0.6137857701752955,True,0.7979215012278841
